A,B,C,D
0.009607337653687709,0.1803599859052647,0.0796054223578776,0.6334466863833345
0.3599660124859674,0.6380236244335221,0.2071458955070854,0.5829007078957226
0.6188553974653251,0.2772227273361618,0.2424956897393089,0.3734462866626246
0.02516127597332085,0.36071013729093593,0.1417704218931124,0.3603061363531448
0.41984061914111304,0.5615848000830532,0.7514473050586693,0.9984947189020706
0.04793479156575953,0.6823702265094869,0.7804521852081585,0.717284276464857
0.6844191528841984,0.8010065938694376,0.37080010703364175,0.05528931145137206
0.5401648528384189,0.7511109896941074,0.20674846411876702,0.7895096517576163
0.13489979045024392,0.2858103008935876,0.9291856432799347,0.7292898658620319
0.0014363774801303686,0.7131355780920549,0.7123979986566832,0.592935080018579
0.4030188093086239,0.5939828318312201,0.32117169228374975,0.812671429112176
0.7237022233509427,0.5153078559394144,0.2002717708447197,0.9174432338799214
0.5853356108360711,0.9802893614668934,0.713172565783273,0.6737763739287219
0.3603582375012606,0.16552983977340097,0.5978457120474389,0.14053879067666797
0.3918476877039472,0.1434768972217214,0.5509240849608934,0.45035063138149356
0.9940583602868942,0.0063599377442497,0.6148992455645043,0.4613002315093627
0.8014038330320378,0.24099370250808327,0.926189813201514,0.006285839404098437
0.7149821681916816,0.49418363006825405,0.008842369890312285,0.7240471165877247
0.7127526337765414,0.26746164507042425,0.8243003620814384,0.8613975712227349
0.3496014206408711,0.9935685106498849,0.4125347850056664,0.9101989414365563
0.5878027185452748,0.942274866223879,0.17522511614164393,0.9520723783342979
0.10217748860084008,0.39681256912295737,0.3809437340372964,0.3304494318693073
0.5736774552191979,0.6722636020264359,0.06762290165194429,0.8151604499820513
0.782357413507264,0.026501897967796118,0.29457843061798983,0.7901819948319901
0.23499376006405592,0.2414539989190485,0.8373739940226865,0.3980265164363497
0.6119410493188339,0.4738178078215808,0.8093402619503688,0.346597318956827
0.15532022106927712,0.1384541436585207,0.3906302299543626,0.7545917879244204
0.6306449443865888,0.28338940684144454,0.008913823616128136,0.9269495479197459
0.5650159777487288,0.6130103961518741,0.7762128248320947,0.6539501490469464
0.055745698499574003,0.6141882628234947,0.438909126130846,0.28619882572693545
0.498897479502754,0.08908320342962417,0.7180658263492996,0.3337415461624844
0.8140339797034096,0.8208535262033917,0.7309777413459334,0.8545916447823216
0.6809249243129931,0.760452462193251,0.8463128677428923,0.3357284593414678
0.5448378881853818,0.3757958911017749,0.1816429547859436,0.6777954590723327
0.46885636676019327,0.5048484123652488,0.28740068666070195,0.9481842425832167
0.6432702981164587,0.7947510582196666,0.26554276266437815,0.17629495168295983
0.8201530243422197,0.6906797698675747,0.05421360253437246,0.004731599575488077
0.28303740557515045,0.16491081575433397,0.36422708856178543,0.49349447399666346
0.5134496730043493,0.9774965498067798,0.12075159913242772,0.9856365938664133
0.4262023143482908,0.37402808969064105,0.9858234370554947,0.5622826501774753
0.6941750011461256,0.1350980781933261,0.21387934453578028,0.8372250159746137
0.12477814175304469,0.823730785818949,0.04572997262241951,0.6323356445743459
0.1482253625721046,0.021001826168554505,0.401476505198198,0.5198503008291782
0.18926527969415263,0.9070022202553103,0.5049765860911896,0.248519546366191
0.23136065589476262,0.1508996488075388,0.9012371694015802,0.8577992510339842
0.21490978036118125,0.793235687171928,0.9150134958166959,0.3201619378542899
0.9434193030631878,0.33736244879037103,0.46566495608605607,0.7920756846645379
0.08627177088517324,0.9328172298816666,0.4777068504766798,0.4599543592487191
0.8488972333557958,0.2283528093203424,0.014428562696960578,0.5460752596945784
0.34115982404994116,0.4279781988991668,0.22095630934278288,0.3207898109785251
0.8313380008120554,0.4368274392608512,0.6377780539559742,0.6229411806537419
0.2091585398664323,0.10948712863770926,0.08303493930252237,0.12808280371571013
0.40247904799162293,0.15496096434989715,0.7608771035319716,0.7009766824394242
0.11348428651049991,0.7138150212517154,0.36532217183770954,0.17307245390770665
0.6098362031364996,0.5661234959883785,0.39350223183522526,0.10906623301321672
0.1768781992743731,0.5660148592280863,0.5633549567728288,0.7443365870952257
0.37140371899640134,0.35411721599236745,0.9066477448068495,0.11531767506121526
0.40238276661404526,0.870285534483438,0.7687936611468189,0.9476709998060355
0.008512665971633582,0.2727865729041081,0.2470473825136481,0.9175230299429272
0.7512680049710645,0.7134189460487569,0.8176432186155541,0.5414449963527062
0.788602840339474,0.5131699980851457,0.1838218035430934,0.82615722176751
0.10266277830515447,0.9190630175294255,0.4117873020306483,0.04709598634590639
0.22455174778623255,0.9355652260507107,0.9304650956967906,0.03230541040711321
0.525089497054191,0.20926776715983897,0.3130778680068673,0.9469487853996975
0.9985499029564515,0.24775940997365953,0.5945674088330275,0.19671184052696977
0.12840919258590577,0.6748425574026192,0.010745663818404805,0.5031295120670383
0.1145548543786844,0.2097532980072475,0.7250702714379361,0.81452513941135
0.9410270022484,0.09511091688981121,0.9162692919522598,0.15555069126450027
0.3936371135791401,0.9177836228188239,0.8286915917147849,0.7256716976994974
0.1812220948483222,0.7514970827283353,0.6007473162288549,0.5615078814167059
0.8702846189498235,0.27328063024060223,0.9697522695722431,0.5249977699718683
0.10023196850100735,0.38007169380900585,0.3556131354924045,0.18596898829873132
0.856923797761917,0.7730068726377181,0.7202113893526516,0.4574315758770825
0.15782904549120225,0.5430240231954683,0.8597190262126331,0.5076276612462541
0.5219029480955237,0.20147222099841555,0.21144026454225562,0.4927751067722247
0.31633570831646385,0.3071549142707277,0.4745396652927484,0.01776387273927804
0.2165175482343067,0.27758213414549116,0.17953426378820203,0.016852207623836657
0.7863395098661106,0.13581975052764406,0.20901123867302762,0.6779988165829786
0.05963650892662031,0.37875208384536274,0.45056774108774256,0.20318134067997318
0.7119235061271251,0.4209581799435196,0.30867007767852417,0.44141869787640986
0.4325350212735851,0.7822293493090042,0.800642621006963,0.9333196759475055
0.6305557598365573,0.820758790435453,0.20571820494298587,0.8375666792486882
0.1328342751473791,0.05795908892947321,0.07147156157707235,0.3662093806965957
0.3648375365208487,0.02346556626822749,0.4569098678567274,0.27209111774166583
0.15905876582508138,0.9698808014946207,0.25266046047282653,0.3290077942554389
0.2823011226714526,0.5055230884133021,0.9783650837465515,0.3718222449502806
0.8725838858225106,0.21540471212609424,0.3686790529608529,0.6435691014616919
0.9523943080990644,0.3992713326913746,0.49555231312052894,0.4100427456246827
0.16173256199686303,0.5559909548320296,0.16890976155173898,0.161973722580237
0.8901251632555529,0.9658557927816149,0.14061687915808152,0.3240878586208502
0.4961431930559236,0.23441069900029976,0.9628488237338907,0.015410937491532661
0.8692460885115295,0.9905230650435699,0.5787092965866703,0.725044042952745
0.525036451112015,0.8456049610506543,0.12374171601858275,0.7559223515202866
0.9422534834547198,0.06941233112625289,0.4332859864719387,0.48798413581926303
0.7694410731087594,0.04568732458190694,0.896837091310492,0.031165758850938863
0.35849115101482343,0.8655971613460103,0.8265306342521526,0.37364374120235044
0.05465732622425923,0.1177735443085064,0.28844791257774416,0.331140680604634
0.721356580375224,0.1093904810043782,0.5900706208267065,0.0827195360227766
0.022411324422242807,0.7236571643315521,0.8296594062152535,0.7783969481322136
0.6241835342170561,0.5492916111933123,0.053791692726602,0.13365747156114338
0.788522100060769,0.19275826107963245,0.22440564176410893,0.5962620696935446
0.6174417534111896,0.5102357116799037,0.43554272562455565,0.9537333846577092
0.5804085728854721,0.801679939037502,0.7563696939002542,0.22478146840387347
0.3101412537620539,0.9386982268341632,0.6039418989931105,0.6566138578760732
0.7139379495208895,0.4379054558129619,0.7173075611071651,0.3939303657094625
0.6009933416008888,0.16916609734327448,0.33418092674710687,0.7222192997304299
0.8673507806049524,0.9829384770950499,0.36167017023974146,0.2627105400314318
0.6322581731612568,0.7750817391824061,0.08804908050063254,0.17228232565442192
0.16159251020549614,0.8978749797557104,0.3557457537085822,0.2002215190598311
0.5881764593862924,0.2877796145111807,0.9540653005340038,0.5851218864553486
0.6764408839703109,0.18712193447352,0.1985149564700508,0.420200764064402
0.7787121330541896,0.17545020039549686,0.17957890698501155,0.5601229907972877
0.36286280695859263,0.820277212737401,0.5964433638727306,0.32584743845850217
0.6292161036366082,0.12177933353274972,0.594515138049165,0.37881817820454977
0.4163102724464004,0.4599450370643945,0.37660708157017997,0.8404025974930818
0.15383012510310612,0.9082631879221633,0.82717380854807,0.9710173748396573
0.655150218474413,0.24708044225346015,0.9702399365407178,0.22026497350722452
0.8057419102190528,0.8808004105404041,0.31416402851832803,0.530937857249108
0.8873734975630204,0.008641157430931967,0.9052982428430704,0.29827809051573684
0.29890597125692286,0.6323426703666176,0.6907806726667881,0.3865650336585693
0.3093748239701728,0.28344095135045744,0.8083147804029869,0.9603905168022867
0.5732945541012798,0.19913774179711508,0.6606086248930487,0.5123940266314111
0.46036246536635816,0.6639408418884466,0.03900640120627097,0.35867395556950543
0.09148265342382256,0.6380527951467106,0.8502409526624244,0.8906342815298831
0.29554579390081026,0.7156592617522385,0.01270320950626802,0.13734243817148717
0.5640849071439692,0.06283925109989696,0.7612526434836381,0.7731160184434808
0.870967983804588,0.540771000787054,0.9701285444288628,0.20480654586714386
0.03867819538256889,0.6934628365868594,0.4084312650081071,0.8745123666711758
0.9199441164594442,0.49989802210720424,0.23901837376054313,0.6647831196354327
0.15228550941384267,0.43925900609326796,0.7008777796273278,0.9314510649380037
0.5581155937293908,0.698511715283827,0.8228064550098527,0.7688704386670949
0.8901897724781489,0.6310383717974177,0.4821771420882973,0.9504734317576006
0.5580221604778548,0.26663267179389005,0.04030977967639682,0.9266648707654639
0.3594393237627421,0.33273923599897204,0.7947528113253266,0.6912983163012324
0.19634086863037803,0.1617160289521563,0.3783819842500421,0.4688287343448302
0.707685840062686,0.5638686706027255,0.19158900700812753,0.471328059624612
0.44518200760373017,0.2745199621527157,0.5556835327848303,0.30471058504046744
0.06868469959823431,0.8688091660411875,0.07404034517307245,0.33874525265362854
0.9223093901089252,0.4720825647781932,0.5592228610523838,0.8070007336206415
0.5289693784772693,0.9868329096032296,0.5381935915645533,0.5237313926527573
0.6239557266515817,0.8193734641925433,0.5072532002976156,0.7905200937356051
0.04738245337438152,0.05460016383044208,0.6875238554372117,0.4624813057376055
0.3326977329675491,0.15311119139583051,0.668977797319009,0.5330803416673919
0.9590982559983178,0.017763088136472205,0.4153392057726868,0.8580800564513625
0.018427499582065465,0.22270523566667066,0.979308520228192,0.6845187267755461
0.9322794497002002,0.5759266893540941,0.05052853799226242,0.2180644420225567
0.038983428919264984,0.2118574899429,0.538215027564572,0.12256577464493357
0.719519751610242,0.45933678362208663,0.4861090942841092,0.41066790851316115
0.5586440716278547,0.6046115553214572,0.7704356115281189,0.15386542730154662
0.3429556341376456,0.38298503514494064,0.49055144709368803,0.6406214904016606
0.26626549334095484,0.8633756639207566,0.05537551159263765,0.166976949182284
0.9208463630656121,0.7459455762553383,0.9249634162792032,0.3135412336153929
0.007899111986963137,0.8519776689956347,0.14841835252436975,0.5723102999623093
0.3014079991227083,0.8817593614369097,0.25936709955673565,0.8625999485233716
0.5946832795465974,0.8813455127544554,0.6104656665738791,0.6600187236685764
0.6567378198906412,0.9873406941531478,0.6723929735142203,0.6753847426977609
0.16254659946599337,0.8340640489471177,0.1775477670243777,0.42638210485023864
0.8127528854540196,0.9491596159206095,0.6930744700928942,0.8971383473808063
0.519568945365021,0.06323877314066617,0.3760189098134934,0.8696034215648736
0.1847538690653575,0.5876544425361113,0.3076649845851589,0.7077139792997722
0.007486966337044931,0.42144762468533825,0.7289405844298805,0.6528905868621446
0.5907533689101866,0.6879016510778039,0.5142073991994401,0.026255944978369694
0.9408918071686726,0.5973554392237557,0.7357899507824092,0.7192129936056376
0.35312867340282517,0.7317034325644578,0.1818927455451086,0.48914219251039925
0.6944292685813116,0.8946257234452909,0.5534938337416533,0.28790985267300584
0.5548283009606367,0.6261901696119914,0.41733153663959477,0.6294781761443795
0.8280751101436487,0.14841679935465524,0.814637927690709,0.14294988625549376
0.9182162520623534,0.05082553144453561,0.42529642474647,0.01610986803433012
0.7959584910830447,0.9886320260697687,0.2512316053281549,0.9390521463534922
0.599570524620422,0.7130737982777423,0.6518371077354866,0.3272867657983588
0.13956601151303927,0.1477235672737055,0.48755323688013175,0.8409137274628918
0.40439375199484207,0.5307083523071229,0.13469933574071125,0.84742408310382
0.9919717199785006,0.1011676895454442,0.6295990816057311,0.7925950697443537
0.46372437907200204,0.31441452920338153,0.23092024048095827,0.9250314071769485
0.8758595399144277,0.40896343123645806,0.5721868033858265,0.889272803146133
0.4859877664759078,0.18096839914188179,0.9529506621896024,0.27274597523454147
0.6445550297646518,0.043972080795919744,0.13022264576979836,0.9453497530299508
0.22572887948303377,0.15638864014370335,0.36853108557195136,0.065446019346315
0.7776500767857036,0.5881120476036188,0.4398348318609143,0.8694670561622232
0.6936749337604982,0.7337782812216509,0.22869056915532815,0.9129558427403787
0.8143365321622758,0.7623539612943208,0.5801188587598471,0.3565212850860644
0.8971285049594021,0.2976602805938221,0.062090437510154195,0.00986683751911721
0.8540659506867609,0.5089440069948489,0.023813903264215175,0.35068797759565884
0.6129031853965371,0.21690610566383628,0.6787609321474803,0.7417465380011069
0.6816479733881371,0.25328769695832243,0.4821331639998705,0.27758429924210004
0.1572247493715545,0.6855479427558837,0.2179867201677842,0.4724675933515958
0.35461388865910315,0.29779269881276305,0.8308188761339033,0.11856388991666678
0.6369567776952969,0.09826802846950367,0.33200858121898313,0.7919080426453659
0.09027716321266566,0.232893893651671,0.15986958598978074,0.9678582833762094
0.37066707008331345,0.3193970331989957,0.7315945626354605,0.16440116456501042
0.16492475453840882,0.07864787380717231,0.9343015469953715,0.5487404949890385
0.31672899113963626,0.532915702316595,0.6539177380690325,0.3828707683718323
0.0466776407064764,0.28345156002252736,0.29471408945582467,0.7927542167249256
0.4243466279100775,0.4783649734115015,0.3514238261523819,0.7405336594934336
0.44824572254213024,0.6455656198510985,0.9366704757068485,0.7432328226893162
0.2764055303808429,0.054014842747179714,0.5047507699498307,0.8086140366911844
0.4875087735389274,0.16061169940886044,0.5455594968497033,0.5297504883942317
0.9318672676089735,0.7220609058706238,0.06836027153541868,0.41256730356897187
0.6635924958301348,0.6396488510705138,0.2480480164169946,0.8722267786357206
0.5193431055422345,0.4334318948917133,0.6473116359772001,0.934665302664896
0.9501023448388847,0.7272124084103853,0.06837237620824588,0.3826720575675421
0.9446313749578844,0.2853607312097268,0.37738704197945405,0.6761134078755601
0.3826774482160684,0.9444179115637112,0.5881893643898103,0.21349812647241795
0.3766656091506545,0.06515554446103511,0.19549069505323424,0.5019389660999074
0.35621154174268554,0.46679494256086485,0.19861860422475286,0.3159823159592725
0.9499775009803367,0.7526363401678804,0.5320671299800149,0.4884925291139153
0.07793826189834863,0.7611801770097069,0.37512045215403955,0.2257936403723314
0.9211871016453297,0.5284277221657432,0.5434024577472139,0.08419498633398259
0.8595203332795646,0.9409663446065935,0.00726637307230793,0.18546922102173657
0.28343499138412587,0.8952887603690963,0.9024996711244656,0.7784688980608357
0.23907832888310687,0.032617460571127466,0.10439493072159989,0.9242686683251718
0.7862125382767053,0.024497279819460704,0.3960818630581916,0.7992169059072715
0.766881338028025,0.040345180151935556,0.4755024246099022,0.2058568945656204
0.6206389400352148,0.23738453071889198,0.948362190800089,0.02939100986840748
0.37056122681512527,0.7901906303499708,0.11954124488120155,0.1917707402792055
0.6126900174217345,0.8168591259862432,0.8612739821851296,0.07165562739480302
0.3189899116101783,0.3260655978270396,0.24993365784471022,0.32179656218803554
0.04719101320491592,0.4159630586091615,0.946744681108617,0.27952094023864793
0.21978830058816312,0.08189094016780096,0.2545675117339262,0.22877450002469513
0.5535617961343826,0.15572354247703846,0.035752643370935866,0.6730141448651781
0.43240897028256275,0.07784982258121631,0.0368062376771906,0.7085953874941902
0.16414251544629888,0.5855355643518322,0.01822821696986543,0.9227109102630492
0.5109057646007839,0.48712168884063467,0.030124056708523583,0.9640174816527144
0.1375375067615825,0.26109547377947995,0.8971602720319304,0.17652259695739225
0.8637781576941247,0.3719398600130297,0.13855546550220765,0.8010148174315747
0.6469624591936275,0.13649397252005024,0.04672184351905462,0.21152194722391027
0.5562870877244404,0.032205927198335815,0.24932409810430511,0.5685670704974348
0.9609120490537368,0.41053344650806,0.1160238307584468,0.021541382369573925
0.873229712917772,0.19131323437457481,0.29386556130998887,0.8727797497860824
0.0804720881766603,0.6203392744822105,0.2423577554922247,0.1931217528658138
0.018141771515055027,0.3052521958325185,0.8776369540674249,0.9409197352157237
0.263607140142723,0.7518074104700803,0.14034753283784251,0.43855326261211447
0.2591456909062254,0.9838540254322883,0.608775811146045,0.021923136900487306
0.4716377789188334,0.7720031594787804,0.40705859875039596,0.5644423589116958
0.6891147678767693,0.5327715490142656,0.6998752546668024,0.7857118188006716
0.8253170821915957,0.3938686396497896,0.9606633008604034,0.40384306223006916
0.012561117965030788,0.8755928497018783,0.7840190660415984,0.39702601851538055
0.28471050031789724,0.07584577439704776,0.3134869717557536,0.4336335128933737
0.5165542250905709,0.9506236320163317,0.5197949517155597,0.028064692072452102
0.7563166282059544,0.19576738884270517,0.39475123127242995,0.2484867530556012
0.35185482590815864,0.9795298926419719,0.5747470439886837,0.2947855640740107
0.1748833529699193,0.43551126366620707,0.21624863462119137,0.10133228077186884
0.3756230406706098,0.3639157327028324,0.5323450489207764,0.44048292595674976
0.5680359981231339,0.7391577751424239,0.005586576620447703,0.4422496920683757
0.3883532741261918,0.22599424484352837,0.9889165402159001,0.11223707156710894
0.4528801318338048,0.510472722352273,0.1254829765094021,0.013385601218456111
0.38381507662994985,0.5145200050609601,0.38331417095879905,0.49656347552617075
0.33352150396682423,0.3941071884694485,0.8861996089636104,0.5216818133734927
0.07542553522021822,0.0957751120997713,0.2313809507049216,0.8023068753983891
0.6968516087555988,0.35848249619754313,0.578221575216788,0.6172358572395044
0.18702007666024822,0.1782933138429308,0.8088870624865726,0.9187621091118406
0.44245750151840746,0.3274610928427092,0.9690978898266821,0.6586468221347564
0.8123958821114879,0.026627329996459892,0.6458640095795241,0.6819228434186356
0.9498591550581001,0.17744506941191873,0.8683761714488594,0.2534811393469353
0.127661680975111,0.4009647300407544,0.44355670340424525,0.9459115549388433
0.7522830430980847,0.5004380434528062,0.6069464042246574,0.45628543959235424
0.22420205551914263,0.09703480112845153,0.13286441093427104,0.46479426979755945
0.1734605400356911,0.6693238061776312,0.8439075861648175,0.5509257482116963
0.7305722029504281,0.6618516976813202,0.667388373130159,0.03194957275668553
0.4493276255402219,0.40196651920142923,0.31641656971512233,0.018592862533174492
0.39381869167824346,0.38311649749298327,0.8736781642266298,0.9604150795647367
0.5766863095706072,0.4599537053592446,0.3225171844040714,0.7296738790574347
0.27760028807656945,0.2858710750630383,0.05956373415356586,0.36619649770548524
0.2865497143903498,0.08113501744144014,0.930498772335719,0.029600475716123675
0.4705892524654288,0.3359998854003253,0.15090171251854367,0.10030499161834416
0.8186460004365966,0.37981116607723064,0.056495501159822714,0.455334636124209
0.37568961523723,0.7585472200303346,0.6346883977074648,0.28645880291107073
0.6945601097125841,0.05148321312352866,0.24530276858962452,0.5900608719562392
0.4895775629818113,0.7755506924852485,0.375221791035972,0.3680578595237486
0.203976449207801,0.46965154743677107,0.170703711007546,0.9073118432805194
0.9209877029709618,0.09333101315600911,0.6774194921746308,0.4622350101936925
0.9951998824519678,0.3489952393411462,0.33012353258577154,0.6429886454406704
0.08096853719544217,0.7002432935404426,0.38299651085978836,0.9140381505448416
0.2692735629691152,0.7823459883727064,0.592201574088827,0.36880775957053147
0.8386507820316612,0.4683186117963736,0.3499357932759589,0.6007583039743146
0.03732848590716964,0.7356632191525649,0.873893160591474,0.762763768989274
0.3055261802901238,0.37778778458958573,0.14955419655319457,0.15366374841644148
0.7253910149702304,0.5642937710654141,0.5877490096710444,0.08879301923168648
0.87117553594973,0.10903658256564641,0.43954317096071516,0.30654599458420184
0.04570059710547858,0.7427680559794019,0.33472936720411983,0.27713254104954455
0.30351441964673453,0.02171750048559984,0.08165932123715136,0.6716717344527959
0.22814722936802256,0.12093925314381704,0.5168836976292763,0.6398030509234465
0.21669188573320097,0.375863402995791,0.33732575820404265,0.01079405435504266
0.8263052324034962,0.8071215066021838,0.24652710355290086,0.24110795640716975
0.34507859925656315,0.6564966346557175,0.06873579339484293,0.7529324338218261
0.17531769820815524,0.8056705806308319,0.18876721927285023,0.857244743987336
0.4870703858588571,0.8211157362363212,0.48156730140096005,0.3727758634150927
0.9008063539250445,0.2026198575874526,0.01215256646928331,0.28192195520766106
0.6190361363799635,0.03029683120220872,0.7238943125407201,0.3321342000018257
0.5448301956706718,0.8840638388220674,0.4303850419948456,0.9280297418723424
0.6063280526750444,0.3330367935363503,0.6590161483676722,0.6830859223834981
0.10784198137481604,0.3468267549621067,0.8413668177841773,0.8101687065316805
0.24775548637416223,0.08855140001689776,0.4473964884267413,0.33494396845911034
0.6923747613568569,0.3635700409459415,0.2136575140307474,0.6127788952903332
0.31708957354091916,0.5003117873383551,0.6953966377457158,0.6279499248836778
0.6947368743744191,0.9986513815217242,0.6078143092285461,0.20226385879054776
0.47508875316307075,0.5286129678498263,0.9801906544215248,0.06565843308987185
0.16866354955470042,0.39795083272605414,0.13984116494822607,0.5544667793116607
0.778069198761315,0.9929062270127839,0.5926688280959596,0.24995430205479208
0.8868754203688497,0.5746129554192416,0.7069634984787629,0.024932245458617497
0.30819688838702763,0.8539379006576833,0.4835198660662512,0.9600527565437699
0.11582228194241861,0.7975315770510495,0.41398916190192747,0.05443281629157348
0.7781163387187723,0.9074380033354693,0.7769616840334487,0.7044019783354223
0.4001073887589798,0.9544535264531766,0.40094733461044474,0.3907080614414449
0.9293570509663601,0.25347644980591066,0.30248396378907216,0.10079836064679804
0.7367004371661859,0.7703269565539126,0.26755705357669146,0.78157995536885
0.25426451513552484,0.14822895958318572,0.3062147672601929,0.38271224939678905
0.8879844954220157,0.9816655554664774,0.6014047204052815,0.41774819559232634
0.4780740115047216,0.9184837541293611,0.19760083018150298,0.5932566604945214
0.8782291446413083,0.2775058295998877,0.12130705168550404,0.6624393947948155
0.510969335247026,0.3624402670476329,0.34732660111806724,0.6136852384836459
0.8359502231045164,0.3583004999277758,0.9204065321882222,0.7220140719724778
0.032551750918746514,0.078275520488021,0.4438704160931142,0.2883713618278624
0.30381107200265645,0.28445790926463443,0.750583265831149,0.27119112122489475
0.20605518824591806,0.0038745604352857788,0.7547051785039335,0.5599197194432417
0.1755513227963773,0.8369067217972197,0.917475870181959,0.26813390931027403
0.8268925026439978,0.24796654478466784,0.7316275360679091,0.7639152345068478
0.6270374115182834,0.8093361858243596,0.5479316079781553,0.23625356090313587
0.005346747035061217,0.6230799181572674,0.6168320107167443,0.414358744973912
0.7970870871149032,0.6625748862542943,0.5658489808251694,0.10980784908276409
0.017125928641458676,0.861205001099973,0.1168335036048127,0.19123047968214202
0.8322791394856177,0.1390964755692654,0.15741150864799403,0.15132561531667332
0.4151349074437862,0.3007694764961948,0.14976364069666037,0.4682613338079853
0.4528237301736254,0.3208704720631824,0.10045036763076876,0.4334013146053962
0.9628194276843788,0.49976179827114453,0.9984564064298528,0.24727944621293219
0.8391688849207387,0.24675954117290155,0.6022989058895534,0.5323606508696408
0.12427613285120398,0.5157530688444025,0.7001775065648378,0.6821431344777463
0.7209901449435004,0.3927261156623938,0.7701253738289898,0.6945144756180266
0.5280593505572678,0.10877314769335167,0.9770122825187696,0.049891084820788745
0.7131009167475566,0.0762967330067732,0.7519281857856084,0.6299253705319454
0.6526133601829602,0.17084451917437682,0.8036847509993729,0.875296843440874
0.4012238640160718,0.5342508566244136,0.39742253101170955,0.4009563387987508
0.1528891587845036,0.8686099332301248,0.16292683143140985,0.9018509305492965
0.6311532838488998,0.05972947920255678,0.864513418292728,0.7688504969296003
0.05953173319178051,0.6939681739608369,0.13224533415728357,0.7029921835254074
0.7520869571435489,0.4487729071938634,0.8874718769200773,0.30035770215486157
0.8796174649687211,0.17287523905593993,0.9606628965686456,0.03398093380658007
0.12578627077328275,0.8198680307059676,0.23928069196317747,0.636794007287595
0.4201303294574339,0.40430051746025475,0.6410975523102239,0.0847968949830723
0.7460205326801634,0.44651051822923227,0.9785855282710773,0.886613066553576
0.574108373664907,0.41265128371365034,0.4420325104325543,0.9809017896846862
0.5829074714992812,0.27761951703548116,0.0913706520266705,0.7156132146999474
0.4105956210179458,0.23346915398883983,0.9607973269498621,0.1822200902877522
0.7255587415523659,0.07639938086718567,0.5675227558947891,0.11912837012315258
0.7913112340281967,0.8722173710855882,0.05427962476310855,0.5174860291005394
0.4504028126175633,0.7296530487684627,0.21656035159916243,0.13113664585755225
0.2978483422079514,0.9553839027584482,0.2886079032044403,0.025057711296996632
0.3023281635386009,0.8767848267509545,0.48818700764883727,0.5412108702581581
0.8494813226648401,0.27814044481926403,0.5624320394844797,0.5745737749612403
0.223079631830698,0.37434254350609386,0.3270828673840589,0.45676393128061854
0.2758011061750293,0.9098775794613231,0.7002734775633455,0.3588197308556159
0.6772635636825493,0.3516687950656582,0.6000864306434078,0.5102100837981977
0.9086480773966883,0.12006089840933065,0.5110556545516154,0.8620140569327184
0.6318182604758587,0.6151683993144573,0.42832395763919684,0.5711872284653
0.36760537052984776,0.5000380388504376,0.8043860253349387,0.34327771990909706
0.4199057280638635,0.19890114606873488,0.6318936872645523,0.8722641257938052
0.7350041616346329,0.011700491415783332,0.3774809438423964,0.7894353982032911
0.9476468549860817,0.8311460781986851,0.5215668167832862,0.5515375103070679
0.9100676993299127,0.788123971658103,0.36472599465791566,0.4033859903107415
0.4846557941318712,0.42281194226223584,0.2812326316399506,0.6159606514063659
0.37961725524368795,0.21645144418249385,0.2532596566681167,0.590594522032224
0.8312098617564544,0.5684543654909705,0.5481842218790262,0.5299440550230483
0.595492311810959,0.2439440078891233,0.5675657733671099,0.9024891872125096
0.22330475387789295,0.631465388018965,0.4862471241100289,0.6121762348830077
0.27970572585811615,0.6506287741715975,0.2851808951031244,0.103226423957131
0.9476986522730552,0.8251845423795081,0.6184331360509305,0.012480189588598312
0.4889208785116562,0.0943279855168534,0.13189954386261948,0.18629497291174357
0.324089653093917,0.6595504183530333,0.7248375781373082,0.21808861363715693
0.9542113943673876,0.09612886447194202,0.7545657036662036,0.3385327081223297
0.5609218913243004,0.6296547539378506,0.6977609567601015,0.7890139307650593
0.4230187732578221,0.822810747032045,0.6675670350923562,0.9504589499421005
0.8512315538270963,0.9052990680579457,0.12297619984373753,0.1322192614305342
0.06367600742412916,0.4697218595445819,0.11538659065048962,0.11921143687964075
0.2982858100074186,0.09993313683087734,0.2664017878227133,0.7333517070389093
0.9184899188071087,0.41679583177501045,0.10606963771418254,0.4894593038057642
0.5538775099488067,0.5050002286407629,0.922905257310489,0.7539846287285471
0.8344935442894357,0.07747720152595106,0.18020304921046937,0.5769644969969533
0.36006990900920344,0.040298235038507824,0.3305091104285217,0.22610455709557187
0.7032352512366021,0.4150884056011662,0.5954852543902369,0.767787648747142
0.10618704443902527,0.05307328263027533,0.966331572527308,0.1143582865239906
0.5763237922357485,0.6132411205235483,0.23618912295432237,0.9440565660075497
0.23881657416965207,0.3502872989585213,0.12023967221716692,0.6639366968537884
0.18729677563693659,0.43200915187185773,0.8363154720577379,0.3709673346000646
0.5049283087710226,0.13377099471749776,0.1642098390572444,0.6381323870465739
0.8371068826410636,0.20171072628834896,0.41055122817095313,0.7951226872224709
0.00612979452755924,0.6788303693720216,0.001794791298737941,0.6999096093846611
0.5286107544728235,0.1454782533944241,0.5675492017079656,0.5081497414194671
0.35862358357292157,0.12498993263517277,0.3816922813227456,0.9869053470383433
0.7330148967201668,0.18555169539767735,0.12522294613736606,0.15635937792633126
0.08627623217984026,0.9961385135927581,0.7928336951381155,0.0747982353465716
0.9865602757564497,0.5505996811936528,0.35384311071523766,0.8545361726127901
